,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 18:10:00,-2.1555555555555554,-4.977777777777778,-1.6,37.91111111111111,-12.622222222222222,5.0,10.28888888888889,8.4,2.6666666666666665,13.733333333333333,8.422222222222222,-21.42222222222222
2020-09-23 18:11:00,-2.088888888888889,-4.911111111111111,-1.6888888888888889,38.111111111111114,-12.755555555555556,4.822222222222222,10.4,8.377777777777778,2.7777777777777777,13.911111111111111,8.555555555555555,-21.377777777777776
2020-09-23 18:12:00,-2.0,-4.888888888888889,-1.8222222222222222,38.266666666666666,-12.866666666666667,4.666666666666667,10.533333333333333,8.355555555555556,2.911111111111111,14.088888888888889,8.733333333333333,-21.333333333333332
2020-09-23 18:13:00,-1.9333333333333333,-4.822222222222222,-1.9333333333333333,38.422222222222224,-12.977777777777778,4.511111111111111,10.666666666666666,8.377777777777778,3.0,14.28888888888889,8.911111111111111,-21.266666666666666
2020-09-23 18:14:00,-1.8888888888888888,-4.777777777777778,-2.066666666666667,38.577777777777776,-13.088888888888889,4.4,10.777777777777779,8.444444444444445,3.088888888888889,14.488888888888889,9.088888888888889,-21.2
2020-09-23 18:15:00,-1.8666666666666667,-4.7555555555555555,-2.1777777777777776,38.733333333333334,-13.2,4.333333333333333,10.844444444444445,8.533333333333333,3.1555555555555554,14.666666666666666,9.222222222222221,-21.177777777777777
2020-09-23 18:16:00,-1.8888888888888888,-4.777777777777778,-2.2888888888888888,38.93333333333333,-13.333333333333334,4.266666666666667,10.933333333333334,8.622222222222222,3.2,14.844444444444445,9.333333333333334,-21.177777777777777
2020-09-23 18:17:00,-1.9555555555555555,-4.8,-2.4444444444444446,39.15555555555556,-13.466666666666667,4.2444444444444445,11.066666666666666,8.71111111111111,3.2222222222222223,15.0,9.422222222222222,-21.2
2020-09-23 18:18:00,-2.0444444444444443,-4.8,-2.6444444444444444,39.37777777777778,-13.622222222222222,4.2444444444444445,11.2,8.822222222222223,3.2444444444444445,15.133333333333333,9.533333333333333,-21.177777777777777
2020-09-23 18:19:00,-2.1333333333333333,-4.7555555555555555,-2.8444444444444446,39.55555555555556,-13.755555555555556,4.222222222222222,11.333333333333334,8.933333333333334,3.2888888888888888,15.266666666666667,9.688888888888888,-21.133333333333333
2020-09-23 18:20:00,-2.2,-4.711111111111111,-3.066666666666667,39.71111111111111,-13.911111111111111,4.222222222222222,11.422222222222222,9.022222222222222,3.3777777777777778,15.422222222222222,9.822222222222223,-21.08888888888889
2020-09-23 18:21:00,-2.2888888888888888,-4.666666666666667,-3.2444444444444445,39.84444444444444,-14.088888888888889,4.2,11.533333333333333,9.11111111111111,3.4444444444444446,15.555555555555555,9.933333333333334,-21.044444444444444
2020-09-23 18:22:00,-2.3333333333333335,-4.622222222222222,-3.422222222222222,40.0,-14.28888888888889,4.222222222222222,11.622222222222222,9.2,3.533333333333333,15.688888888888888,10.022222222222222,-21.0
2020-09-23 18:23:00,-2.4,-4.555555555555555,-3.577777777777778,40.15555555555556,-14.466666666666667,4.2444444444444445,11.733333333333333,9.266666666666667,3.6444444444444444,15.8,10.155555555555555,-20.955555555555556
2020-09-23 18:24:00,-2.466666666666667,-4.488888888888889,-3.688888888888889,40.333333333333336,-14.644444444444444,4.266666666666667,11.844444444444445,9.311111111111112,3.7555555555555555,15.911111111111111,10.28888888888889,-20.933333333333334
2020-09-23 18:25:00,-2.577777777777778,-4.444444444444445,-3.7777777777777777,40.53333333333333,-14.8,4.311111111111111,11.977777777777778,9.311111111111112,3.8222222222222224,16.0,10.377777777777778,-20.955555555555556
2020-09-23 18:26:00,-2.688888888888889,-4.4222222222222225,-3.8666666666666667,40.71111111111111,-14.911111111111111,4.355555555555555,12.133333333333333,9.28888888888889,3.888888888888889,16.044444444444444,10.466666666666667,-20.955555555555556
2020-09-23 18:27:00,-2.7777777777777777,-4.355555555555555,-3.9555555555555557,40.84444444444444,-15.0,4.4222222222222225,12.333333333333334,9.266666666666667,3.977777777777778,16.08888888888889,10.533333333333333,-20.955555555555556
2020-09-23 18:28:00,-2.8222222222222224,-4.311111111111111,-4.044444444444444,40.93333333333333,-15.044444444444444,4.511111111111111,12.555555555555555,9.266666666666667,4.066666666666666,16.133333333333333,10.577777777777778,-20.91111111111111
2020-09-23 18:29:00,-2.8666666666666667,-4.311111111111111,-4.111111111111111,41.044444444444444,-15.133333333333333,4.622222222222222,12.8,9.266666666666667,4.111111111111111,16.177777777777777,10.644444444444444,-20.88888888888889
2020-09-23 18:30:00,-2.911111111111111,-4.355555555555555,-4.2,41.13333333333333,-15.244444444444444,4.711111111111111,13.066666666666666,9.244444444444444,4.177777777777778,16.22222222222222,10.688888888888888,-20.866666666666667
2020-09-23 18:31:00,-3.0,-4.4222222222222225,-4.311111111111111,41.266666666666666,-15.333333333333334,4.777777777777778,13.333333333333334,9.244444444444444,4.2444444444444445,16.244444444444444,10.733333333333333,-20.844444444444445
2020-09-23 18:32:00,-3.0444444444444443,-4.511111111111111,-4.466666666666667,41.4,-15.377777777777778,4.888888888888889,13.622222222222222,9.222222222222221,4.311111111111111,16.266666666666666,10.777777777777779,-20.844444444444445
2020-09-23 18:33:00,-3.088888888888889,-4.622222222222222,-4.5777777777777775,41.53333333333333,-15.422222222222222,5.022222222222222,13.911111111111111,9.2,4.377777777777778,16.244444444444444,10.822222222222223,-20.822222222222223
2020-09-23 18:34:00,-3.088888888888889,-4.733333333333333,-4.666666666666667,41.68888888888889,-15.422222222222222,5.177777777777778,14.222222222222221,9.2,4.444444444444445,16.177777777777777,10.844444444444445,-20.8
2020-09-23 18:35:00,-3.111111111111111,-4.844444444444444,-4.711111111111111,41.84444444444444,-15.422222222222222,5.311111111111111,14.511111111111111,9.177777777777777,4.511111111111111,16.08888888888889,10.88888888888889,-20.77777777777778
2020-09-23 18:36:00,-3.111111111111111,-4.955555555555556,-4.7555555555555555,41.977777777777774,-15.377777777777778,5.444444444444445,14.777777777777779,9.155555555555555,4.555555555555555,15.977777777777778,10.911111111111111,-20.711111111111112
2020-09-23 18:37:00,-3.1555555555555554,-5.066666666666666,-4.777777777777778,42.06666666666667,-15.311111111111112,5.6,15.066666666666666,9.133333333333333,4.6,15.866666666666667,10.911111111111111,-20.6
2020-09-23 18:38:00,-3.2222222222222223,-5.2,-4.844444444444444,42.15555555555556,-15.28888888888889,5.777777777777778,15.311111111111112,9.066666666666666,4.622222222222222,15.777777777777779,10.88888888888889,-20.444444444444443
2020-09-23 18:39:00,-3.2666666666666666,-5.355555555555555,-4.888888888888889,42.22222222222222,-15.266666666666667,5.933333333333334,15.533333333333333,9.044444444444444,4.666666666666667,15.733333333333333,10.88888888888889,-20.244444444444444
2020-09-23 18:40:00,-3.2888888888888888,-5.488888888888889,-4.977777777777778,42.28888888888889,-15.222222222222221,6.133333333333334,15.71111111111111,9.0,4.688888888888889,15.733333333333333,10.866666666666667,-20.0
2020-09-23 18:41:00,-3.3333333333333335,-5.6,-5.022222222222222,42.4,-15.177777777777777,6.355555555555555,15.866666666666667,8.933333333333334,4.711111111111111,15.688888888888888,10.822222222222223,-19.77777777777778
2020-09-23 18:42:00,-3.422222222222222,-5.688888888888889,-5.022222222222222,42.48888888888889,-15.133333333333333,6.555555555555555,15.977777777777778,8.911111111111111,4.711111111111111,15.644444444444444,10.733333333333333,-19.511111111111113
2020-09-23 18:43:00,-3.488888888888889,-5.8,-5.0,42.62222222222222,-15.066666666666666,6.8,16.066666666666666,8.933333333333334,4.688888888888889,15.577777777777778,10.622222222222222,-19.22222222222222
2020-09-23 18:44:00,-3.6,-5.933333333333334,-5.0,42.77777777777778,-15.022222222222222,7.022222222222222,16.155555555555555,8.955555555555556,4.622222222222222,15.511111111111111,10.511111111111111,-18.977777777777778
2020-09-23 18:45:00,-3.7111111111111112,-6.066666666666666,-5.022222222222222,42.93333333333333,-14.955555555555556,7.266666666666667,16.22222222222222,8.955555555555556,4.555555555555555,15.466666666666667,10.444444444444445,-18.755555555555556
2020-09-23 18:46:00,-3.7777777777777777,-6.2,-5.022222222222222,43.08888888888889,-14.844444444444445,7.466666666666667,16.266666666666666,8.977777777777778,4.444444444444445,15.444444444444445,10.377777777777778,-18.533333333333335
2020-09-23 18:47:00,-3.8666666666666667,-6.333333333333333,-5.022222222222222,43.266666666666666,-14.755555555555556,7.666666666666667,16.288888888888888,8.977777777777778,4.333333333333333,15.4,10.28888888888889,-18.355555555555554
2020-09-23 18:48:00,-4.0,-6.444444444444445,-5.0,43.44444444444444,-14.622222222222222,7.866666666666666,16.288888888888888,8.955555555555556,4.222222222222222,15.355555555555556,10.244444444444444,-18.22222222222222
2020-09-23 18:49:00,-4.133333333333334,-6.511111111111111,-4.977777777777778,43.6,-14.488888888888889,8.022222222222222,16.288888888888888,8.955555555555556,4.155555555555556,15.28888888888889,10.222222222222221,-18.08888888888889
2020-09-23 18:50:00,-4.266666666666667,-6.555555555555555,-4.955555555555556,43.8,-14.4,8.177777777777777,16.288888888888888,9.0,4.088888888888889,15.222222222222221,10.222222222222221,-17.955555555555556
2020-09-23 18:51:00,-4.4,-6.622222222222222,-4.955555555555556,43.977777777777774,-14.28888888888889,8.311111111111112,16.333333333333332,9.066666666666666,4.0,15.2,10.244444444444444,-17.844444444444445
2020-09-23 18:52:00,-4.488888888888889,-6.666666666666667,-4.933333333333334,44.17777777777778,-14.2,8.4,16.333333333333332,9.11111111111111,3.911111111111111,15.133333333333333,10.244444444444444,-17.711111111111112
2020-09-23 18:53:00,-4.6,-6.733333333333333,-4.888888888888889,44.333333333333336,-14.088888888888889,8.488888888888889,16.333333333333332,9.2,3.8222222222222224,15.11111111111111,10.222222222222221,-17.57777777777778
2020-09-23 18:54:00,-4.688888888888889,-6.7555555555555555,-4.844444444444444,44.46666666666667,-13.977777777777778,8.6,16.333333333333332,9.333333333333334,3.7333333333333334,15.044444444444444,10.2,-17.444444444444443
2020-09-23 18:55:00,-4.7555555555555555,-6.7555555555555555,-4.8,44.577777777777776,-13.822222222222223,8.733333333333333,16.31111111111111,9.444444444444445,3.6,14.955555555555556,10.177777777777777,-17.355555555555554
2020-09-23 18:56:00,-4.844444444444444,-6.8,-4.8,44.68888888888889,-13.688888888888888,8.911111111111111,16.288888888888888,9.511111111111111,3.422222222222222,14.844444444444445,10.2,-17.22222222222222
2020-09-23 18:57:00,-4.977777777777778,-6.844444444444444,-4.8,44.8,-13.577777777777778,9.11111111111111,16.22222222222222,9.622222222222222,3.2666666666666666,14.71111111111111,10.2,-17.133333333333333
2020-09-23 18:58:00,-5.133333333333334,-6.911111111111111,-4.777777777777778,44.86666666666667,-13.488888888888889,9.28888888888889,16.155555555555555,9.71111111111111,3.1333333333333333,14.533333333333333,10.177777777777777,-17.066666666666666
2020-09-23 18:59:00,-5.266666666666667,-6.933333333333334,-4.711111111111111,44.93333333333333,-13.422222222222222,9.444444444444445,16.08888888888889,9.777777777777779,3.0,14.333333333333334,10.11111111111111,-17.022222222222222
2020-09-23 19:00:00,-5.4222222222222225,-6.911111111111111,-4.666666666666667,44.955555555555556,-13.355555555555556,9.577777777777778,16.044444444444444,9.844444444444445,2.911111111111111,14.177777777777777,10.066666666666666,-16.977777777777778
2020-09-23 19:01:00,-5.533333333333333,-6.866666666666666,-4.622222222222222,44.977777777777774,-13.266666666666667,9.755555555555556,16.0,9.933333333333334,2.8,14.0,10.066666666666666,-16.88888888888889
2020-09-23 19:02:00,-5.644444444444445,-6.777777777777778,-4.533333333333333,44.977777777777774,-13.133333333333333,9.933333333333334,15.955555555555556,9.977777777777778,2.7111111111111112,13.844444444444445,10.11111111111111,-16.822222222222223
2020-09-23 19:03:00,-5.733333333333333,-6.733333333333333,-4.444444444444445,44.977777777777774,-13.0,10.11111111111111,15.88888888888889,10.022222222222222,2.577777777777778,13.688888888888888,10.133333333333333,-16.77777777777778
2020-09-23 19:04:00,-5.844444444444444,-6.711111111111111,-4.311111111111111,44.977777777777774,-12.866666666666667,10.266666666666667,15.844444444444445,10.022222222222222,2.4444444444444446,13.555555555555555,10.155555555555555,-16.755555555555556
2020-09-23 19:05:00,-5.977777777777778,-6.688888888888889,-4.177777777777778,44.955555555555556,-12.71111111111111,10.422222222222222,15.8,10.044444444444444,2.311111111111111,13.444444444444445,10.177777777777777,-16.755555555555556
2020-09-23 19:06:00,-6.066666666666666,-6.644444444444445,-4.088888888888889,44.91111111111111,-12.577777777777778,10.577777777777778,15.777777777777779,10.022222222222222,2.2,13.311111111111112,10.2,-16.77777777777778
2020-09-23 19:07:00,-6.155555555555556,-6.644444444444445,-4.022222222222222,44.888888888888886,-12.466666666666667,10.688888888888888,15.8,10.0,2.0444444444444443,13.2,10.244444444444444,-16.822222222222223
2020-09-23 19:08:00,-6.2444444444444445,-6.644444444444445,-3.9555555555555557,44.91111111111111,-12.355555555555556,10.8,15.822222222222223,9.977777777777778,1.8888888888888888,13.11111111111111,10.266666666666667,-16.822222222222223
2020-09-23 19:09:00,-6.333333333333333,-6.6,-3.911111111111111,44.93333333333333,-12.222222222222221,10.933333333333334,15.8,9.955555555555556,1.7333333333333334,13.022222222222222,10.244444444444444,-16.822222222222223
2020-09-23 19:10:00,-6.4222222222222225,-6.5777777777777775,-3.8666666666666667,44.93333333333333,-12.11111111111111,11.066666666666666,15.777777777777779,9.955555555555556,1.6,12.933333333333334,10.222222222222221,-16.8
2020-09-23 19:11:00,-6.555555555555555,-6.555555555555555,-3.8222222222222224,44.93333333333333,-12.044444444444444,11.2,15.733333333333333,9.955555555555556,1.4444444444444444,12.844444444444445,10.222222222222221,-16.755555555555556
2020-09-23 19:12:00,-6.711111111111111,-6.5777777777777775,-3.7333333333333334,44.93333333333333,-11.977777777777778,11.333333333333334,15.666666666666666,10.0,1.2666666666666666,12.777777777777779,10.2,-16.711111111111112
2020-09-23 19:13:00,-6.888888888888889,-6.555555555555555,-3.6444444444444444,44.93333333333333,-11.955555555555556,11.444444444444445,15.577777777777778,10.044444444444444,1.0666666666666667,12.688888888888888,10.177777777777777,-16.68888888888889
2020-09-23 19:14:00,-7.088888888888889,-6.533333333333333,-3.577777777777778,44.91111111111111,-11.88888888888889,11.555555555555555,15.444444444444445,10.11111111111111,0.8888888888888888,12.622222222222222,10.11111111111111,-16.666666666666668
2020-09-23 19:15:00,-7.311111111111111,-6.466666666666667,-3.511111111111111,44.91111111111111,-11.822222222222223,11.71111111111111,15.311111111111112,10.177777777777777,0.6888888888888889,12.533333333333333,10.044444444444444,-16.666666666666668
2020-09-23 19:16:00,-7.488888888888889,-6.4222222222222225,-3.4,44.888888888888886,-11.8,11.866666666666667,15.222222222222221,10.222222222222221,0.5111111111111111,12.466666666666667,9.933333333333334,-16.644444444444446
2020-09-23 19:17:00,-7.711111111111111,-6.355555555555555,-3.2666666666666666,44.84444444444444,-11.822222222222223,12.022222222222222,15.11111111111111,10.266666666666667,0.3111111111111111,12.355555555555556,9.844444444444445,-16.644444444444446
2020-09-23 19:18:00,-7.933333333333334,-6.266666666666667,-3.1555555555555554,44.77777777777778,-11.866666666666667,12.177777777777777,14.955555555555556,10.355555555555556,0.15555555555555556,12.28888888888889,9.71111111111111,-16.622222222222224
2020-09-23 19:19:00,-8.155555555555555,-6.155555555555556,-3.0444444444444443,44.68888888888889,-11.911111111111111,12.311111111111112,14.8,10.466666666666667,-0.022222222222222223,12.244444444444444,9.577777777777778,-16.644444444444446
2020-09-23 19:20:00,-8.355555555555556,-6.066666666666666,-2.977777777777778,44.6,-11.977777777777778,12.466666666666667,14.666666666666666,10.577777777777778,-0.2,12.2,9.444444444444445,-16.68888888888889
2020-09-23 19:21:00,-8.533333333333333,-5.933333333333334,-2.9555555555555557,44.53333333333333,-12.044444444444444,12.666666666666666,14.533333333333333,10.666666666666666,-0.35555555555555557,12.2,9.333333333333334,-16.77777777777778
2020-09-23 19:22:00,-8.688888888888888,-5.777777777777778,-2.9555555555555557,44.46666666666667,-12.11111111111111,12.866666666666667,14.4,10.733333333333333,-0.5111111111111111,12.155555555555555,9.244444444444444,-16.91111111111111
2020-09-23 19:23:00,-8.866666666666667,-5.5777777777777775,-2.933333333333333,44.4,-12.133333333333333,13.022222222222222,14.311111111111112,10.8,-0.6666666666666666,12.088888888888889,9.133333333333333,-17.044444444444444
2020-09-23 19:24:00,-9.022222222222222,-5.355555555555555,-2.933333333333333,44.333333333333336,-12.2,13.177777777777777,14.222222222222221,10.866666666666667,-0.8444444444444444,11.977777777777778,9.0,-17.177777777777777
2020-09-23 19:25:00,-9.155555555555555,-5.133333333333334,-2.911111111111111,44.28888888888889,-12.311111111111112,13.333333333333334,14.177777777777777,10.933333333333334,-1.0444444444444445,11.866666666666667,8.911111111111111,-17.333333333333332
2020-09-23 19:26:00,-9.311111111111112,-4.911111111111111,-2.888888888888889,44.24444444444445,-12.4,13.466666666666667,14.11111111111111,11.0,-1.288888888888889,11.777777777777779,8.822222222222223,-17.511111111111113
2020-09-23 19:27:00,-9.422222222222222,-4.688888888888889,-2.911111111111111,44.2,-12.488888888888889,13.6,14.044444444444444,11.044444444444444,-1.488888888888889,11.644444444444444,8.777777777777779,-17.68888888888889
2020-09-23 19:28:00,-9.533333333333333,-4.444444444444445,-2.933333333333333,44.15555555555556,-12.622222222222222,13.71111111111111,14.022222222222222,11.066666666666666,-1.6888888888888889,11.533333333333333,8.777777777777779,-17.866666666666667
2020-09-23 19:29:00,-9.622222222222222,-4.155555555555556,-2.911111111111111,44.08888888888889,-12.755555555555556,13.822222222222223,13.977777777777778,11.066666666666666,-1.8888888888888888,11.4,8.8,-18.0
2020-09-23 19:30:00,-9.688888888888888,-3.8666666666666667,-2.8666666666666667,44.06666666666667,-12.866666666666667,13.88888888888889,13.977777777777778,11.088888888888889,-2.066666666666667,11.266666666666667,8.822222222222223,-18.11111111111111
2020-09-23 19:31:00,-9.755555555555556,-3.577777777777778,-2.8666666666666667,44.022222222222226,-12.977777777777778,14.0,13.977777777777778,11.133333333333333,-2.2444444444444445,11.133333333333333,8.844444444444445,-18.22222222222222
2020-09-23 19:32:00,-9.777777777777779,-3.311111111111111,-2.8666666666666667,43.955555555555556,-13.088888888888889,14.066666666666666,13.977777777777778,11.222222222222221,-2.4444444444444446,11.0,8.866666666666667,-18.288888888888888
2020-09-23 19:33:00,-9.8,-3.088888888888889,-2.888888888888889,43.888888888888886,-13.244444444444444,14.155555555555555,13.955555555555556,11.333333333333334,-2.6444444444444444,10.844444444444445,8.866666666666667,-18.31111111111111
2020-09-23 19:34:00,-9.8,-2.888888888888889,-2.911111111111111,43.8,-13.355555555555556,14.28888888888889,13.955555555555556,11.422222222222222,-2.888888888888889,10.733333333333333,8.844444444444445,-18.333333333333332
2020-09-23 19:35:00,-9.822222222222223,-2.7111111111111112,-2.977777777777778,43.71111111111111,-13.444444444444445,14.466666666666667,14.0,11.511111111111111,-3.088888888888889,10.6,8.822222222222223,-18.4
2020-09-23 19:36:00,-9.822222222222223,-2.488888888888889,-3.0,43.62222222222222,-13.511111111111111,14.644444444444444,14.022222222222222,11.555555555555555,-3.2666666666666666,10.422222222222222,8.777777777777779,-18.444444444444443
2020-09-23 19:37:00,-9.866666666666667,-2.2666666666666666,-3.022222222222222,43.55555555555556,-13.6,14.866666666666667,14.044444444444444,11.6,-3.466666666666667,10.244444444444444,8.755555555555556,-18.511111111111113
2020-09-23 19:38:00,-9.933333333333334,-2.0,-3.066666666666667,43.53333333333333,-13.71111111111111,15.11111111111111,14.088888888888889,11.622222222222222,-3.688888888888889,10.044444444444444,8.733333333333333,-18.533333333333335
2020-09-23 19:39:00,-10.022222222222222,-1.7333333333333334,-3.066666666666667,43.51111111111111,-13.8,15.333333333333334,14.133333333333333,11.6,-3.911111111111111,9.88888888888889,8.666666666666666,-18.533333333333335
2020-09-23 19:40:00,-10.088888888888889,-1.4666666666666666,-3.111111111111111,43.48888888888889,-13.88888888888889,15.555555555555555,14.2,11.6,-4.088888888888889,9.733333333333333,8.577777777777778,-18.511111111111113
2020-09-23 19:41:00,-10.133333333333333,-1.1777777777777778,-3.111111111111111,43.46666666666667,-14.0,15.777777777777779,14.266666666666667,11.6,-4.222222222222222,9.622222222222222,8.488888888888889,-18.533333333333335
2020-09-23 19:42:00,-10.155555555555555,-0.8666666666666667,-3.088888888888889,43.48888888888889,-14.066666666666666,15.977777777777778,14.355555555555556,11.577777777777778,-4.355555555555555,9.533333333333333,8.4,-18.533333333333335
2020-09-23 19:43:00,-10.177777777777777,-0.5333333333333333,-3.111111111111111,43.55555555555556,-14.11111111111111,16.2,14.422222222222222,11.533333333333333,-4.466666666666667,9.444444444444445,8.333333333333334,-18.533333333333335
2020-09-23 19:44:00,-10.2,-0.2,-3.1555555555555554,43.62222222222222,-14.11111111111111,16.444444444444443,14.511111111111111,11.488888888888889,-4.555555555555555,9.333333333333334,8.311111111111112,-18.511111111111113
2020-09-23 19:45:00,-10.222222222222221,0.13333333333333333,-3.2222222222222223,43.733333333333334,-14.11111111111111,16.68888888888889,14.6,11.4,-4.666666666666667,9.222222222222221,8.266666666666667,-18.444444444444443
2020-09-23 19:46:00,-10.28888888888889,0.4444444444444444,-3.2666666666666666,43.82222222222222,-14.133333333333333,16.91111111111111,14.688888888888888,11.266666666666667,-4.7555555555555555,9.11111111111111,8.2,-18.4
2020-09-23 19:47:00,-10.333333333333334,0.7555555555555555,-3.3333333333333335,43.93333333333333,-14.177777777777777,17.133333333333333,14.733333333333333,11.155555555555555,-4.866666666666666,9.0,8.133333333333333,-18.31111111111111
2020-09-23 19:48:00,-10.4,1.0666666666666667,-3.4,44.06666666666667,-14.244444444444444,17.333333333333332,14.8,11.022222222222222,-4.933333333333334,8.88888888888889,8.088888888888889,-18.244444444444444
2020-09-23 19:49:00,-10.466666666666667,1.3555555555555556,-3.488888888888889,44.22222222222222,-14.333333333333334,17.533333333333335,14.844444444444445,10.911111111111111,-5.022222222222222,8.777777777777779,8.044444444444444,-18.2
2020-09-23 19:50:00,-10.511111111111111,1.6444444444444444,-3.533333333333333,44.4,-14.466666666666667,17.711111111111112,14.88888888888889,10.8,-5.155555555555556,8.644444444444444,8.022222222222222,-18.11111111111111
2020-09-23 19:51:00,-10.555555555555555,1.9111111111111112,-3.577777777777778,44.577777777777776,-14.555555555555555,17.866666666666667,14.88888888888889,10.688888888888888,-5.288888888888889,8.533333333333333,7.977777777777778,-18.0
2020-09-23 19:52:00,-10.622222222222222,2.2222222222222223,-3.6444444444444444,44.71111111111111,-14.644444444444444,18.044444444444444,14.88888888888889,10.555555555555555,-5.4222222222222225,8.422222222222222,7.955555555555556,-17.88888888888889
2020-09-23 19:53:00,-10.688888888888888,2.533333333333333,-3.7333333333333334,44.82222222222222,-14.755555555555556,18.244444444444444,14.911111111111111,10.422222222222222,-5.555555555555555,8.28888888888889,7.933333333333334,-17.77777777777778
2020-09-23 19:54:00,-10.71111111111111,2.8,-3.8,44.91111111111111,-14.844444444444445,18.42222222222222,14.933333333333334,10.266666666666667,-5.688888888888889,8.177777777777777,7.933333333333334,-17.666666666666668
2020-09-23 19:55:00,-10.733333333333333,3.066666666666667,-3.8666666666666667,44.977777777777774,-14.88888888888889,18.555555555555557,14.911111111111111,10.133333333333333,-5.8,8.066666666666666,7.933333333333334,-17.57777777777778
2020-09-23 19:56:00,-10.71111111111111,3.311111111111111,-3.911111111111111,45.044444444444444,-14.88888888888889,18.733333333333334,14.933333333333334,10.0,-5.888888888888889,7.955555555555556,7.888888888888889,-17.488888888888887
2020-09-23 19:57:00,-10.688888888888888,3.577777777777778,-3.977777777777778,45.111111111111114,-14.88888888888889,18.91111111111111,14.977777777777778,9.822222222222223,-5.955555555555556,7.822222222222222,7.888888888888889,-17.4
2020-09-23 19:58:00,-10.688888888888888,3.8,-4.088888888888889,45.22222222222222,-14.88888888888889,19.066666666666666,15.022222222222222,9.644444444444444,-6.0,7.688888888888889,7.866666666666666,-17.31111111111111
2020-09-23 19:59:00,-10.666666666666666,4.022222222222222,-4.177777777777778,45.31111111111111,-14.933333333333334,19.22222222222222,15.066666666666666,9.488888888888889,-6.066666666666666,7.5777777777777775,7.844444444444444,-17.2
2020-09-23 20:00:00,-10.666666666666666,4.222222222222222,-4.266666666666667,45.37777777777778,-14.955555555555556,19.333333333333332,15.066666666666666,9.377777777777778,-6.155555555555556,7.488888888888889,7.844444444444444,-17.08888888888889
2020-09-23 20:01:00,-10.688888888888888,4.4222222222222225,-4.4,45.46666666666667,-14.933333333333334,19.444444444444443,15.022222222222222,9.266666666666667,-6.2444444444444445,7.4,7.866666666666666,-17.022222222222222
2020-09-23 20:02:00,-10.666666666666666,4.622222222222222,-4.533333333333333,45.577777777777776,-14.911111111111111,19.555555555555557,15.0,9.155555555555555,-6.311111111111111,7.333333333333333,7.888888888888889,-16.91111111111111
2020-09-23 20:03:00,-10.644444444444444,4.844444444444444,-4.666666666666667,45.666666666666664,-14.88888888888889,19.644444444444446,14.977777777777778,9.022222222222222,-6.4,7.222222222222222,7.933333333333334,-16.844444444444445
2020-09-23 20:04:00,-10.644444444444444,5.044444444444444,-4.8,45.75555555555555,-14.866666666666667,19.733333333333334,14.911111111111111,8.88888888888889,-6.488888888888889,7.088888888888889,8.0,-16.77777777777778
2020-09-23 20:05:00,-10.688888888888888,5.222222222222222,-4.933333333333334,45.82222222222222,-14.844444444444445,19.822222222222223,14.8,8.777777777777779,-6.5777777777777775,7.0,8.066666666666666,-16.68888888888889
2020-09-23 20:06:00,-10.777777777777779,5.377777777777778,-5.044444444444444,45.91111111111111,-14.866666666666667,19.866666666666667,14.688888888888888,8.666666666666666,-6.688888888888889,6.866666666666666,8.133333333333333,-16.555555555555557
2020-09-23 20:07:00,-10.866666666666667,5.533333333333333,-5.133333333333334,46.044444444444444,-14.911111111111111,19.88888888888889,14.555555555555555,8.555555555555555,-6.777777777777778,6.7555555555555555,8.2,-16.42222222222222
2020-09-23 20:08:00,-10.933333333333334,5.688888888888889,-5.2,46.2,-14.977777777777778,19.91111111111111,14.4,8.488888888888889,-6.866666666666666,6.644444444444445,8.311111111111112,-16.31111111111111
2020-09-23 20:09:00,-11.044444444444444,5.822222222222222,-5.266666666666667,46.333333333333336,-15.044444444444444,19.933333333333334,14.244444444444444,8.4,-6.955555555555556,6.5777777777777775,8.4,-16.244444444444444
2020-09-23 20:10:00,-11.155555555555555,5.911111111111111,-5.355555555555555,46.46666666666667,-15.066666666666666,19.933333333333334,14.044444444444444,8.333333333333334,-7.044444444444444,6.511111111111111,8.444444444444445,-16.155555555555555
2020-09-23 20:11:00,-11.266666666666667,5.977777777777778,-5.466666666666667,46.577777777777776,-15.066666666666666,19.955555555555556,13.88888888888889,8.28888888888889,-7.111111111111111,6.466666666666667,8.533333333333333,-16.022222222222222
2020-09-23 20:12:00,-11.422222222222222,6.022222222222222,-5.5777777777777775,46.68888888888889,-15.044444444444444,20.022222222222222,13.777777777777779,8.222222222222221,-7.2,6.466666666666667,8.577777777777778,-15.911111111111111
2020-09-23 20:13:00,-11.555555555555555,6.066666666666666,-5.711111111111111,46.75555555555555,-14.977777777777778,20.066666666666666,13.644444444444444,8.177777777777777,-7.266666666666667,6.488888888888889,8.6,-15.822222222222223
2020-09-23 20:14:00,-11.71111111111111,6.066666666666666,-5.866666666666666,46.82222222222222,-14.933333333333334,20.133333333333333,13.555555555555555,8.11111111111111,-7.311111111111111,6.511111111111111,8.6,-15.755555555555556
2020-09-23 20:15:00,-11.844444444444445,6.066666666666666,-6.022222222222222,46.84444444444444,-14.88888888888889,20.22222222222222,13.444444444444445,8.044444444444444,-7.355555555555555,6.533333333333333,8.6,-15.666666666666666
